Thu Oct 13 09:37:41 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:37:41 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:37:42 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:37:42 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:37:43 2022,"-*,2,29.00,29.31,1,*-
"
Thu Oct 13 09:37:44 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:37:45 2022,"-*,2,29.00,29.31,1,*-
"
Thu Oct 13 09:37:45 2022,"-*,2,29.00,29.31,1,*-
"
Thu Oct 13 09:37:46 2022,"-*,2,29.00,29.31,1,*-
"
Thu Oct 13 09:37:47 2022,"-*,2,29.00,29.31,1,*-
"
Thu Oct 13 09:37:48 2022,"-*,2,29.00,29.31,1,*-
"
Thu Oct 13 09:37:49 2022,"-*,2,29.00,29.31,1,*-
"
Thu Oct 13 09:37:49 2022,"-*,2,29.00,29.31,1,*-
"
Thu Oct 13 09:37:50 2022,"-*,2,29.00,29.31,1,*-
"
Thu Oct 13 09:37:51 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:37:52 2022,"-*,2,29.00,29.31,1,*-
"
Thu Oct 13 09:37:52 2022,"-*,2,29.00,29.31,1,*-
"
Thu Oct 13 09:37:53 2022,"-*,2,29.00,29.31,1,*-
"
Thu Oct 13 09:37:54 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:37:55 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:37:56 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:37:56 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:37:57 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:37:58 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:37:59 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:37:59 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:38:00 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:38:01 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:38:02 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:38:03 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:38:03 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:38:04 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:38:05 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:38:06 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:38:06 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:38:07 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:38:08 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:38:09 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:38:10 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:38:10 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:38:11 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:38:12 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:38:13 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:38:13 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:38:14 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:38:15 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:38:16 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:38:17 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:38:17 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:38:18 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:38:19 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:38:20 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:38:20 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:38:21 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:38:22 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:38:23 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:38:24 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:38:24 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:38:25 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:38:26 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:38:27 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:38:28 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:38:28 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:38:29 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:38:30 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:38:31 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:38:31 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:38:32 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:38:33 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:38:34 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:38:35 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:38:35 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:38:36 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:38:37 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:38:38 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:38:38 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:38:39 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:38:40 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:38:41 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:38:42 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:38:42 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:38:43 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:38:44 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:38:45 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:38:45 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:38:46 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:38:47 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:38:48 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:38:49 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:38:49 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:38:50 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:38:51 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:38:52 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:38:52 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:38:53 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:38:54 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:38:55 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:38:56 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:38:56 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:38:57 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:38:58 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:38:59 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:38:59 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:39:00 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:39:01 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:39:02 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:39:02 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:39:03 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:39:04 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:39:05 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:39:06 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:39:06 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:39:07 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:39:08 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:39:09 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:39:09 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:39:10 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:39:11 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:39:12 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:39:13 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:39:13 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:39:14 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:39:15 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:39:16 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:39:17 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:39:17 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:39:18 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:39:19 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:39:20 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:39:20 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:39:21 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:39:22 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:39:23 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:39:24 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:39:24 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:39:25 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:39:26 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:39:27 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:39:27 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:39:28 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:39:29 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:39:30 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:39:31 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:39:31 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:39:32 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:39:33 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:39:34 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:39:34 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:39:35 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:39:36 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:39:37 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:39:38 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:39:38 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:39:39 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:39:40 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:39:41 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:39:41 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:39:42 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:39:43 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:39:44 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:39:45 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:39:45 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:39:46 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:39:47 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:39:48 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:39:48 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:39:49 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:39:50 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:39:51 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:39:52 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:39:52 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:39:53 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:39:54 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:39:55 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:39:55 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:39:56 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:39:57 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:39:58 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:39:59 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:39:59 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:40:00 2022,"-*,2,29.25,29.31,1,*-
"
Thu Oct 13 09:40:01 2022,"-*,2,29.25,29.31,1,*-
"
